Orthogroup	ursMar.longCDS.prots	homSap.longCDS.prots
OG0013982	rna12396	ENST00000506684.5
OG0013983	rna12394	ENST00000265191.3
OG0013984	rna12385	ENST00000254900.9
OG0013985	rna12383	ENST00000394894.7
OG0013986	rna12381	ENST00000394886.6
OG0013987	rna12379	ENST00000274721.7
OG0013988	rna12376	ENST00000434981.6
OG0013989	rna12375	ENST00000314358.9
OG0013990	rna12374	ENST00000378339.6
OG0013991	rna12373	ENST00000239938.4
OG0013992	rna12372	ENST00000360541.9
OG0013993	rna12371	ENST00000297185.7
OG0013994	rna12370	ENST00000274711.6
OG0013995	rna12364	ENST00000509534.5
OG0013996	rna12357	ENST00000265192.8
OG0013997	rna12355	ENST00000302125.8
OG0013998	rna12354	ENST00000434752.3
OG0013999	rna12353	ENST00000302091.9
OG0014000	rna12352	ENST00000302060.9
OG0014001	rna12348	ENST00000330794.8
OG0014002	rna12345	ENST00000302517.7
OG0014003	rna12344	ENST00000274710.3
OG0014004	rna12340	ENST00000333305.4
OG0014005	rna12335	ENST00000230990.6
OG0014006	rna12333	ENST00000507527.1
OG0014007	rna12331	ENST00000310331.2
OG0014008	rna12330	ENST00000336283.7
OG0014009	rna12324	ENST00000354402.9
OG0014010	rna12322	ENST00000323146.7
OG0014011	rna12318	ENST00000252100.6
OG0014012	rna12316	ENST00000252102.8
OG0014013	rna12315	ENST00000417647.6
OG0014014	rna12314	ENST00000358337.9
OG0014015	rna12313	ENST00000542735.1
OG0014016	rna12310	ENST00000274712.7
OG0014017	rna12300	ENST00000289269.6
OG0014018	rna12299	ENST00000306549.5
OG0014019	rna12272	ENST00000313368.7
OG0014020	rna12261	ENST00000389054.7
OG0014021	rna12259	ENST00000305264.7
OG0014022	rna12258	ENST00000444782.5
OG0014023	rna12256	ENST00000239440.8
OG0014024	rna12251	ENST00000287008.7
OG0014025	rna12250	ENST00000432126.6
OG0014026	rna12249	ENST00000231484.3
OG0014027	rna12243	ENST00000394519.5
OG0014028	rna12239	ENST00000253814.5
OG0014029	rna12238	ENST00000344120.4
OG0014030	rna12234	ENST00000359370.10
OG0014031	rna12229	ENST00000504572.5
OG0014032	rna12224	ENST00000274496.9
OG0014033	rna12219	ENST00000334744.8
OG0014034	rna12216	ENST00000377976.2
OG0014035	rna12212	ENST00000359120.8
OG0014036	rna12209	ENST00000394434.6
OG0014037	rna12204	ENST00000296702.9
OG0014038	rna12203	ENST00000311104.2
OG0014039	rna12192	ENST00000296695.9
OG0014040	rna12191	ENST00000296694.4
OG0014041	rna12189	ENST00000318315.4
OG0014042	rna12188	ENST00000359874.7
OG0014043	rna12187	ENST00000356972.1
OG0014044	rna12186	ENST00000621437.4
OG0014046	rna12185	ENST00000274306.6
OG0014047	rna12184	ENST00000503787.5
OG0014048	rna12179	ENST00000513312.1
OG0014049	rna12178	ENST00000282572.4
OG0014050	rna12177	ENST00000621106.4
OG0014051	rna12176	ENST00000230640.9
OG0014052	rna12174	ENST00000264775.9
OG0014053	rna12171	ENST00000396865.6
OG0014054	rna12170	ENST00000505374.5
OG0014055	rna12169	ENST00000447346.6
OG0014056	rna12166	ENST00000381298.6
OG0014057	rna12165	ENST00000341048.8
OG0014058	rna12164	ENST00000399503.3
OG0014059	rna12163	ENST00000285947.4
OG0014060	rna12161	ENST00000381226.7
OG0014061	rna12159	ENST00000424459.7
OG0014062	rna12156	ENST00000274289.7
OG0014063	rna12155	ENST00000396776.6
OG0014064	rna12147	ENST00000265036.9
OG0014065	rna12146	ENST00000508821.5
OG0014066	rna12142	ENST00000265038.9
OG0014067	rna12141	ENST00000296597.9
OG0014068	rna12135	ENST00000407818.7
OG0014069	rna12133	ENST00000199320.8
OG0014070	rna12127	ENST00000409296.7
OG0014071	rna12124	ENST00000389100.8
OG0014072	rna12123	ENST00000334025.2
OG0014073	rna12121	ENST00000389074.5
OG0014074	rna12119	ENST00000381070.7
OG0014075	rna12112	ENST00000231524.13
OG0014076	rna12110	ENST00000438419.6
OG0014077	rna12107	ENST00000381007.8
OG0014078	rna12103	ENST00000506030.5
OG0014079	rna12094	ENST00000334121.10
OG0014080	rna12090	ENST00000403625.6
OG0014081	rna12088	ENST00000256447.5
OG0014082	rna12084	ENST00000521381.5
OG0014083	rna12081	ENST00000396591.7
OG0014084	rna12080	ENST00000256442.9
OG0014085	rna12078	ENST00000256441.4
OG0014086	rna12077	ENST00000256443.7
OG0014087	rna12072	ENST00000396496.6
OG0014088	rna12069	ENST00000380822.8
OG0014089	rna12070	ENST00000506736.1
OG0014090	rna12065	ENST00000509734.5
OG0014091	rna12064	ENST00000325631.9
OG0014092	rna12063	ENST00000355237.6
OG0014093	rna12057	ENST00000358731.8
OG0014094	rna12056	ENST00000340941.10
OG0014095	rna12055	ENST00000296777.4
OG0014096	rna12049	ENST00000296755.11
OG0014097	rna12048	ENST00000513900.5
OG0014098	rna12047	ENST00000380639.9
OG0014099	rna12046	ENST00000318442.5
OG0014100	rna12041	ENST00000430046.6
OG0014101	rna12040	ENST00000454765.6
OG0014102	rna12039	ENST00000296776.5
OG0014103	rna12034	ENST00000296785.7
OG0014104	rna12033	ENST00000509005.5
OG0014105	rna12021	ENST00000296805.7
OG0014106	rna12018	ENST00000389156.8
OG0014107	rna12016	ENST00000322348.5
OG0014108	rna12011	ENST00000511206.5
OG0014109	rna12009	ENST00000380494.9
OG0014110	rna12008	ENST00000241436.8
OG0014111	rna12007	ENST00000601380.2
OG0014112	rna11997	ENST00000296641.4
OG0014113	rna11995	ENST00000319211.4
OG0014114	rna11990	ENST00000274368.8
OG0014115	rna11985	ENST00000312916.11
OG0014116	rna11982	ENST00000296679.8
OG0014117	rna11976	ENST00000306422.4
OG0014118	rna11975	ENST00000518338.6
OG0014119	rna34075	ENST00000621999.4
OG0014120	rna34076	ENST00000515007.6
OG0014121	rna34079	ENST00000264914.8
OG0014122	rna34080	ENST00000255189.7
OG0014123	rna34083	ENST00000396137.4
OG0014124	rna34084	ENST00000334082.10
OG0014125	rna34086	ENST00000453514.5
OG0014126	rna34089	ENST00000446378.2
OG0014127	rna34091	ENST00000512528.1
OG0014128	rna34094	ENST00000507668.6
OG0014129	rna34095	ENST00000296739.5
OG0014130	rna34096	ENST00000338008.9
OG0014131	rna34099	ENST00000282226.4
OG0014132	rna34101	ENST00000338682.7
OG0014133	rna34104	ENST00000265081.6
OG0014134	rna34115	ENST00000254037.6
OG0014135	rna34117	ENST00000307624.7
OG0014136	rna34138	ENST00000282185.7
OG0014137	rna34156	ENST00000380167.8
OG0014138	rna29015	ENST00000502346.1
OG0014139	rna29016	ENST00000338635.10
OG0014140	rna29024	ENST00000265077.7
OG0014141	rna29030	ENST00000296591.9
OG0014142	rna22822	ENST00000274376.10
OG0014143	rna22825	ENST00000256897.8
OG0014144	rna22826	ENST00000514135.5
OG0014145	rna22829	ENST00000340208.9
OG0014146	rna22850	ENST00000522083.5
OG0014147	rna22851	ENST00000399107.5
OG0014148	rna22852	ENST00000316610.6
OG0014149	rna22853	ENST00000315948.10
OG0014150	rna22854	ENST00000405460.7
OG0014151	rna22894	ENST00000265140.9
OG0014152	rna22907	ENST00000358746.6
OG0014153	rna22909	ENST00000380009.8
OG0014154	rna22914	ENST00000316087.12
OG0014155	rna22915	ENST00000379982.7
OG0014156	rna22917	ENST00000508780.5
OG0014157	rna22922	ENST00000311106.7
OG0014158	rna22929	ENST00000437043.7
OG0014159	rna22931	ENST00000231368.9
OG0014160	rna22938	ENST00000274382.8
OG0014161	rna22941	ENST00000283109.7
OG0014162	rna22955	ENST00000312637.4
OG0014163	rna35895	ENST00000304400.11
OG0014164	rna35896	ENST00000399004.6
OG0014165	rna35906	ENST00000319933.6
OG0014166	rna35911	ENST00000230792.6
OG0014167	rna27329	ENST00000333274.10
OG0014168	rna27330	ENST00000542267.5
OG0014169	rna27332	ENST00000281092.8
OG0014170	rna27334	ENST00000361189.6
OG0014171	rna27339	ENST00000455884.6
OG0014172	rna27342	ENST00000355943.7
OG0014173	rna27343	ENST00000420978.6
OG0014174	rna27344	ENST00000506538.6
OG0014175	rna27345	ENST00000512453.5
OG0014176	rna27346	ENST00000296632.7
OG0014177	rna27351	ENST00000621003.4
OG0014178	rna27356	ENST00000505459.5
OG0014179	rna27359	ENST00000389063.2
OG0014180	rna27365	ENST00000408903.6
OG0014181	rna13110	ENST00000514747.5
OG0014182	rna13112	ENST00000330503.11
OG0014183	rna13113	ENST00000357198.8
OG0014184	rna13114	ENST00000355841.6
OG0014185	rna13116	ENST00000393565.5
OG0014186	rna13119	ENST00000253496.3
OG0014187	rna13120	ENST00000358571.2
OG0014188	rna13121	ENST00000324417.5
OG0014189	rna13126	ENST00000408923.7
OG0014190	rna13128	ENST00000303127.11
OG0014191	rna13131	ENST00000423571.6
OG0014192	rna13132	ENST00000303204.8
OG0014193	rna13134	ENST00000393611.6
OG0014194	rna13136	ENST00000439151.6
OG0014195	rna13142	ENST00000503039.1
OG0014196	rna13143	ENST00000377227.8
OG0014197	rna13145	ENST00000292432.9
OG0014198	rna13147	ENST00000329542.8
OG0014199	rna13149	ENST00000318682.10
OG0014200	rna13150	ENST00000310112.7
OG0014201	rna13152	ENST00000303991.4
OG0014202	rna13153	ENST00000510636.5
OG0014203	rna13154	ENST00000274811.8
OG0014204	rna13156	ENST00000261942.6
OG0014205	rna13158	ENST00000310418.8
OG0014206	rna13161	ENST00000619979.4
OG0014207	rna13162	ENST00000310389.5
OG0014208	rna13167	ENST00000429602.6
OG0014209	rna13168	ENST00000265097.8
OG0014210	rna13170	ENST00000636584.1
OG0014211	rna13175	ENST00000393752.2
OG0014212	rna13176	ENST00000239243.6
OG0014213	rna13177	ENST00000303177.7
OG0014214	rna13179	ENST00000265085.9
OG0014215	rna13189	ENST00000265087.8
OG0014216	rna13194	ENST00000329198.4
OG0014217	rna13199	ENST00000231668.13
OG0014218	rna13201	ENST00000296953.6
OG0014219	rna13209	ENST00000393784.7
OG0014220	rna13211	ENST00000239223.3
OG0014221	rna13214	ENST00000369800.5
OG0014222	rna13219	ENST00000311601.5
OG0014223	rna13220	ENST00000393792.2
OG0014224	rna13222	ENST00000176763.9
OG0014225	rna13226	ENST00000274625.5
OG0014226	rna13233	ENST00000434108.5
OG0014227	rna13236	ENST00000274629.8
OG0014228	rna13238	ENST00000046794.9
OG0014229	rna13241	ENST00000306268.6
OG0014230	rna13243	ENST00000377365.3
OG0014231	rna13250	ENST00000231572.7
OG0014232	rna13254	ENST00000393915.8
OG0014233	rna13255	ENST00000302764.8
OG0014234	rna13256	ENST00000393929.5
OG0014235	rna13273	ENST00000393975.3
OG0014236	rna13277	ENST00000393977.7
OG0014237	rna13282	ENST00000307063.8
OG0014238	rna13289	ENST00000522793.5
OG0014239	rna13292	ENST00000231228.2
OG0014240	rna13293	ENST00000296786.7
OG0014241	rna13299	ENST00000523908.5
OG0014242	rna13301	ENST00000286307.5
OG0014243	rna13302	ENST00000231198.11
OG0014244	rna13304	ENST00000517905.1
OG0014245	rna13307	ENST00000311946.7
OG0014246	rna13310	ENST00000312349.4
OG0014247	rna13311	ENST00000422843.7
OG0014248	rna13312	ENST00000302938.4
OG0014249	rna13313	ENST00000286317.5
OG0014250	rna13315	ENST00000307851.8
OG0014251	rna13318	ENST00000522693.5
OG0014252	rna13321	ENST00000274532.6
OG0014253	rna13328	ENST00000439747.7
OG0014254	rna13329	ENST00000285873.7
OG0014255	rna13331	ENST00000517876.5
OG0014256	rna13332	ENST00000326080.9
OG0014257	rna13335	ENST00000336314.8
OG0014258	rna13338	ENST00000231121.2
OG0014259	rna13343	ENST00000322602.9
OG0014260	rna13344	ENST00000351797.8
OG0014261	rna13350	ENST00000255262.3
OG0014262	rna13358	ENST00000394123.7
OG0014263	rna13374	ENST00000377713.3
OG0014264	rna13375	ENST00000357164.3
OG0014265	rna13376	ENST00000355417.6
OG0014266	rna13379	ENST00000315050.11
OG0014267	rna13382	ENST00000388825.8
OG0014268	rna13389	ENST00000526627.1
OG0014269	rna13396	ENST00000446090.6
OG0014270	rna13398	ENST00000517768.5
OG0014271	rna13399	ENST00000394243.5
OG0014272	rna13403	ENST00000518797.5
OG0014273	rna13404	ENST00000377797.7
OG0014274	rna13406	ENST00000328668.7
OG0014275	rna13409	ENST00000524041.1
OG0014276	rna13410	ENST00000231656.12
OG0014277	rna13411	ENST00000261799.8
OG0014278	rna13413	ENST00000286301.7
OG0014279	rna13414	ENST00000613459.4
OG0014280	rna13416	ENST00000296736.3
OG0014281	rna13417	ENST00000286298.4
OG0014282	rna13421	ENST00000333677.6
OG0014283	rna13431	ENST00000261796.3
OG0014284	rna13432	ENST00000274569.8
OG0014285	rna13434	ENST00000296721.8
OG0014286	rna13442	ENST00000515425.5
OG0014287	rna13443	ENST00000305988.5
OG0014288	rna13445	ENST00000360693.7
OG0014289	rna13446	ENST00000340253.9
OG0014290	rna13448	ENST00000511717.6
OG0014291	rna13452	ENST00000231009.2
OG0014292	rna13453	ENST00000381405.4
OG0014293	rna13465	ENST00000343017.11
OG0014294	rna13466	ENST00000302005.2
OG0014295	rna13476	ENST00000296684.9
OG0014296	rna13480	ENST00000256759.7
OG0014297	rna13482	ENST00000396954.7
OG0014298	rna13483	ENST00000296585.9
OG0014299	rna13484	ENST00000282588.6
OG0014300	rna13488	ENST00000505697.6
OG0014301	rna13490	ENST00000303221.9
OG0014302	rna13492	ENST00000507110.5
OG0014303	rna13493	ENST00000264664.4
OG0014304	rna13494	ENST00000264663.9
OG0014305	rna13495	ENST00000306846.7
OG0014306	rna13496	ENST00000306862.6
OG0014307	rna13497	ENST00000500337.6
OG0014308	rna13506	ENST00000489442.5
OG0014309	rna13507	ENST00000325110.10
OG0014310	rna13508	ENST00000326035.6
OG0014311	rna13513	ENST00000509156.5
OG0014312	rna13516	ENST00000514985.5
OG0014313	rna13517	ENST00000361970.9
OG0014314	rna13520	ENST00000620156.4
OG0014315	rna13526	ENST00000281623.7
OG0014316	rna13527	ENST00000381647.6
OG0014317	rna13530	ENST00000377801.7
OG0014318	rna13532	ENST00000337836.9
OG0014319	rna13533	ENST00000399564.4
OG0014320	rna13534	ENST00000313164.9
OG0014321	rna13535	ENST00000254691.9
OG0014322	rna13536	ENST00000274242.9
OG0014323	rna13543	ENST00000337702.4
OG0014324	rna13547	ENST00000302472.3
OG0014325	rna13555	ENST00000320816.10
OG0014326	rna13561	ENST00000512982.2
OG0014327	rna13569	ENST00000296782.9
OG0014328	rna13570	ENST00000274276.7
OG0014329	rna13576	ENST00000263409.8
OG0014330	rna13577	ENST00000354891.7
OG0014331	rna13579	ENST00000427982.5
OG0014332	rna13580	ENST00000265107.8
OG0014333	rna13581	ENST00000231498.7
OG0014334	rna13582	ENST00000508244.5
OG0014335	rna13583	ENST00000282516.12
OG0014336	rna13591	ENST00000502994.5
OG0014337	rna13595	ENST00000381937.8
OG0014338	rna13597	ENST00000546211.5
OG0014339	rna13608	ENST00000397367.6
OG0014340	rna13614	ENST00000231420.10
OG0014341	rna13615	ENST00000382021.2
OG0014342	rna13616	ENST00000336767.5
OG0014343	rna13618	ENST00000505624.5
OG0014344	rna13620	ENST00000515799.5
OG0014345	rna13625	ENST00000382085.7
OG0014346	rna13626	ENST00000296589.8
OG0014347	rna13634	ENST00000265074.12
OG0014348	rna13635	ENST00000506237.5
OG0014349	rna13636	ENST00000265069.12
OG0014350	rna13638	ENST00000382142.7
OG0014351	rna13639	ENST00000265070.6
OG0014352	rna13640	ENST00000438447.1
OG0014353	rna13644	ENST00000325366.13
OG0014354	rna13647	ENST00000511367.6
OG0014355	rna10357	ENST00000274203.13
OG0014356	rna10359	ENST00000306320.9
OG0014357	rna10364	ENST00000308683.2
OG0014358	rna10367	ENST00000504595.1
OG0014359	rna10369	ENST00000284268.6
OG0014360	rna10370	ENST00000284274.4
OG0014361	rna10372	ENST00000274217.3
OG0014362	rna10380	ENST00000304623.12
OG0014363	rna10385	ENST00000503804.5
OG0014364	rna10386	ENST00000274140.9
OG0014365	rna10389	ENST00000511437.5
OG0014366	rna10392	ENST00000382492.3
OG0014367	rna10397	ENST00000264668.6
OG0014368	rna10398	ENST00000264669.9
OG0014369	rna31656	ENST00000230859.7
OG0014370	rna31658	ENST00000274192.6
OG0014371	rna31660	ENST00000264670.10
OG0014372	rna31662	ENST00000255764.3
OG0014373	rna31670	ENST00000302006.3
OG0014374	rna31674	ENST00000382611.10
OG0014375	rna31675	ENST00000613726.4
OG0014376	rna31684	ENST00000475622.5
OG0014377	rna31686	ENST00000320895.9
OG0014378	rna31687	ENST00000310581.9
OG0014379	rna31688	ENST00000324642.3
OG0014380	rna31689	ENST00000304460.10
OG0014381	rna31694	ENST00000166345.7
OG0014382	rna31695	ENST00000467963.5
OG0014383	rna31699	ENST00000264935.5
OG0014384	rna31700	ENST00000264938.7
OG0014385	rna31701	ENST00000512944.5
OG0014386	rna31702	ENST00000316418.9
OG0014387	rna31703	ENST00000264933.8
OG0014388	rna31704	ENST00000264932.10
OG0014389	rna31705	ENST00000296824.3
OG0014390	rna31706	ENST00000328278.3
OG0014391	rna31707	ENST00000637938.1
OG0014392	rna14904	ENST00000331427.8
OG0014393	rna25057	ENST00000397962.8
OG0014394	rna25066	ENST00000612396.4
OG0014395	rna25070	ENST00000358220.5
OG0014396	rna25074	ENST00000381312.5
OG0014397	rna25076	ENST00000380989.6
OG0014398	rna27891	ENST00000298375.11
OG0014399	rna27893	ENST00000380433.4
OG0014400	rna27895	ENST00000355029.8
OG0014401	rna27898	ENST00000357700.10
OG0014402	rna27899	ENST00000328090.9
OG0014403	rna27904	ENST00000380094.9
OG0014404	rna27905	ENST00000379999.6
OG0014405	rna27906	ENST00000397248.6
OG0014406	rna27907	ENST00000379959.7
OG0014407	rna27910	ENST00000379888.8
OG0014408	rna27921	ENST00000361972.8
OG0014409	rna27923	ENST00000397146.6
OG0014410	rna27924	ENST00000358415.8
OG0014411	rna27929	ENST00000344293.5
OG0014412	rna27930	ENST00000379328.7
OG0014413	rna27951	ENST00000379215.8
OG0014414	rna27952	ENST00000277570.9
OG0014415	rna27953	ENST00000356352.6
OG0014416	rna27955	ENST00000263035.8
OG0014417	rna27962	ENST00000378825.4
OG0014418	rna27968	ENST00000263036.9
OG0014419	rna27969	ENST00000484800.6
OG0014420	rna27971	ENST00000378681.7
OG0014421	rna12765	ENST00000341083.7
OG0014422	rna12770	ENST00000357447.6
OG0014423	rna12771	ENST00000181796.6
OG0014424	rna12777	ENST00000465530.1
OG0014425	rna12779	ENST00000378372.7
OG0014426	rna12783	ENST00000407572.5
OG0014427	rna12785	ENST00000356189.5
OG0014428	rna12788	ENST00000378203.5
OG0014429	rna12793	ENST00000378116.8
OG0014430	rna12794	ENST00000378076.3
OG0014431	rna12797	ENST00000277632.7
OG0014432	rna12799	ENST00000535784.6
OG0014433	rna12802	ENST00000298943.3
OG0014434	rna12803	ENST00000377921.7
OG0014435	rna12804	ENST00000377833.8
OG0014436	rna12810	ENST00000377799.7
OG0014437	rna12813	ENST00000377602.4
OG0014438	rna12824	ENST00000569591.2
OG0014439	rna12828	ENST00000324631.11
OG0014440	rna12831	ENST00000377304.6
OG0014441	rna12834	ENST00000377275.3
OG0014442	rna12835	ENST00000454679.6
OG0014443	rna12837	ENST00000377252.4
OG0014444	rna12847	ENST00000631589.1
OG0014445	rna12850	ENST00000376836.7
OG0014446	rna12853	ENST00000376624.7
OG0014447	rna23430	ENST00000298032.9
OG0014448	rna23432	ENST00000376510.7
OG0014449	rna23436	ENST00000376454.7
OG0014450	rna23437	ENST00000396432.6
OG0014451	rna34070	ENST00000331161.8
OG0014452	rna34069	ENST00000524413.5
OG0014453	rna32665	ENST00000376236.8
OG0014454	rna32650	ENST00000375888.5
OG0014455	rna32647	ENST00000375940.8
OG0014456	rna35918	ENST00000438700.7
OG0014457	rna35920	ENST00000423465.1
OG0014458	rna35923	ENST00000305242.9
OG0014459	rna35927	ENST00000337532.9
OG0014460	rna35930	ENST00000354911.8
OG0014461	rna35932	ENST00000375533.5
OG0014462	rna35940	ENST00000263056.5
OG0014463	rna35941	ENST00000263063.8
OG0014464	rna35943	ENST00000375377.1
OG0014465	rna35946	ENST00000355867.8
OG0014466	rna35947	ENST00000361310.7
OG0014467	rna35951	ENST00000361642.9
OG0014468	rna35954	ENST00000344936.6
OG0014469	rna35958	ENST00000263062.8
OG0014470	rna35967	ENST00000265371.8
OG0014471	rna35979	ENST00000374789.7
OG0014472	rna35980	ENST00000421317.4
OG0014473	rna35981	ENST00000429130.7
OG0014474	rna35996	ENST00000321660.1
OG0014475	rna3577	ENST00000614691.1
OG0014476	rna3579	ENST00000555728.5
OG0014477	rna3581	ENST00000257895.9
OG0014478	rna3583	ENST00000257868.9
OG0014479	rna3584	ENST00000552080.1
OG0014481	rna3590	ENST00000322569.8
OG0014482	rna3591	ENST00000408946.6
OG0014483	rna3593	ENST00000331886.9
OG0014484	rna3594	ENST00000449260.6
OG0014485	rna3598	ENST00000356124.8
OG0014486	rna3604	ENST00000262032.9
OG0014487	rna3606	ENST00000267101.7
OG0014488	rna3609	ENST00000257940.6
OG0014489	rna3610	ENST00000267113.4
OG0014490	rna3611	ENST00000553066.5
OG0014491	rna3618	ENST00000345093.8
OG0014492	rna3620	ENST00000267023.8
OG0014493	rna3621	ENST00000454355.6
OG0014494	rna3622	ENST00000267116.7
OG0014495	rna3623	ENST00000308197.9
OG0014496	rna3636	ENST00000425394.6
OG0014497	rna3638	ENST00000228534.5
OG0014498	rna3640	ENST00000314128.8
OG0014499	rna3641	ENST00000398189.3
OG0014500	rna3642	ENST00000553532.5
OG0014501	rna3644	ENST00000338146.6
OG0014502	rna3646	ENST00000262031.9
OG0014503	rna3648	ENST00000551812.5
OG0014504	rna3659	ENST00000338193.10
OG0014505	rna3662	ENST00000293502.1
OG0014506	rna3668	ENST00000300098.2
OG0014507	rna3669	ENST00000300101.2
